USERID	NAME	SURNAME	GENDER	RACE	AGE	PROVINCE	CHANNEL2	RECORDDATE	EMAIL	RECORDTIME	DURATION2	SOCIAL_MEDIA_HANDLE
2407123	Kyle?	Holt	male	black	24	Mpumalanga	ICC Cricket World Cup 2011	2016/03/06	Kyle?64@abcmail.com	09:48:00.000	00:00:06.000	@Kyle?6
939600	Wilton?	Mccown	male	black	31	Gauteng	Africa Magic	2016/03/19	Wilton?414@abcmail.com	02:07:00.000	00:00:14.000	@Wilton?41
939600	Wilton?	Mccown	male	black	31	Gauteng	ICC Cricket World Cup 2011	2016/03/20	Wilton?414@abcmail.com	14:34:00.000	00:00:42.000	@Wilton?41
939600	Wilton?	Mccown	male	black	31	Gauteng	Supersport Live Events	2016/03/20	Wilton?414@abcmail.com	15:36:00.000	00:01:14.000	@Wilton?41
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Channel O	2016/03/22	Lane?112@gmail.com	16:45:00.000	00:15:03.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Cartoon Network	2016/03/18	Lane?112@gmail.com	20:38:00.000	00:00:00.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Supersport Live Events	2016/03/18	Lane?112@gmail.com	08:19:00.000	00:00:12.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Cartoon Network	2016/03/18	Lane?112@gmail.com	20:05:00.000	00:00:11.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Cartoon Network	2016/03/20	Lane?112@gmail.com	12:27:00.000	00:00:49.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	ICC Cricket World Cup 2011	2016/03/28	Lane?112@gmail.com	13:33:00.000	00:01:46.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Channel O	2016/03/28	Lane?112@gmail.com	13:46:00.000	00:05:00.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Channel O	2016/03/25	Lane?112@gmail.com	04:46:00.000	00:45:00.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Africa Magic	2016/03/25	Lane?112@gmail.com	04:26:00.000	00:03:32.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Channel O	2016/03/29	Lane?112@gmail.com	09:28:00.000	00:04:30.000	@Lane?11
939602	Lane?	Mastrangelo	male	coloured	18	Eastern Cape	Africa Magic	2016/03/21	Lane?112@gmail.com	16:36:00.000	00:02:07.000	@Lane?11
866315	Loyd?	Vital	male	black	35	Gauteng	Boomerang	2016/03/17	Loyd?495@mailxyz.com	22:32:00.000	00:00:35.000	@Loyd?49
939603	Royal?	Borelli	male	indian_asian	30	Limpopo	ICC Cricket World Cup 2011	2016/03/30	Royal?175@mailxyz.com	08:47:00.000	00:34:22.000	@Royal?17
808945	Garry?	Biggers	male	None	43	Western Cape	Break in transmission	2016/03/01	Garry?283@mail.com	19:19:00.000	00:00:58.000	@Garry?28
301011	Robby?	Caves	male	black	47	North West	SuperSport Blitz	2016/01/08	Robby?162@gmail.com	17:03:00.000	00:01:08.000	@Robby?16
831720	Donald?	Creager	male	coloured	29	Western Cape	ICC Cricket World Cup 2011	2016/03/01	Donald?221@yahoo.com	15:04:00.000	00:04:16.000	@Donald?22
831720	Donald?	Creager	male	coloured	29	Western Cape	ICC Cricket World Cup 2011	2016/03/01	Donald?221@yahoo.com	14:59:00.000	00:10:10.000	@Donald?22
831721	Lane?	Hier	male	black	22	Limpopo	Channel O	2016/03/02	Lane?111@yahoo.com	19:29:00.000	00:04:39.000	@Lane?11
831721	Lane?	Hier	male	black	22	Limpopo	SawSee	2016/03/02	Lane?111@yahoo.com	19:33:00.000	00:02:05.000	@Lane?11
895195	Romeo?	Wigfall	male	white	21	Limpopo	Trace TV	2016/03/23	Romeo?371@yahoo.com	19:06:00.000	00:07:48.000	@Romeo?37
1289864	Eli?	Langenfeld	male	indian_asian	26	Kwazulu Natal	Trace TV	2016/01/26	Eli?292@gmail.com	07:40:00.000	00:00:00.000	@Eli?29
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	SuperSport Blitz	2016/02/11	Rebecka?172@gmail.com	05:04:00.000	00:02:00.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Channel O	2016/02/18	Rebecka?172@gmail.com	03:26:00.000	00:00:12.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Channel O	2016/02/18	Rebecka?172@gmail.com	13:46:00.000	00:00:57.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Channel O	2016/02/24	Rebecka?172@gmail.com	09:36:00.000	00:01:00.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Trace TV	2016/03/18	Rebecka?172@gmail.com	11:42:00.000	00:01:24.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Channel O	2016/03/18	Rebecka?172@gmail.com	11:55:00.000	00:29:21.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Channel O	2016/02/10	Rebecka?172@gmail.com	19:46:00.000	00:00:27.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Channel O	2016/03/20	Rebecka?172@gmail.com	15:49:00.000	00:00:18.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	ICC Cricket World Cup 2011	2016/02/23	Rebecka?172@gmail.com	11:18:00.000	00:14:44.000	@Rebecka?17
808948	Rebecka?	Shkreli	female	coloured	43	Western Cape	Channel O	2016/02/13	Rebecka?172@gmail.com	01:05:00.000	00:01:42.000	@Rebecka?17
779395	Wilburn?	Crotty	male	coloured	23	Western Cape	Cartoon Network	2016/02/14	Wilburn?302@gmail.com	12:01:00.000	00:02:55.000	@Wilburn?30
779395	Wilburn?	Crotty	male	coloured	23	Western Cape	Trace TV	2016/02/10	Wilburn?302@gmail.com	14:07:00.000	00:16:48.000	@Wilburn?30
904090	Stephen?	Gettys	male	None	25	Kwazulu Natal	Boomerang	2016/03/23	Stephen?153@mail.com	17:33:00.000	00:00:24.000	@Stephen?15
1106115	Irmgard?	Bilyeu	female	black	26	Western Cape	Africa Magic	2016/01/11	Irmgard?413@mail.com	16:06:00.000	00:06:26.000	@Irmgard?41
1106115	Irmgard?	Bilyeu	female	black	26	Western Cape	Trace TV	2016/01/11	Irmgard?413@mail.com	15:33:00.000	00:05:57.000	@Irmgard?41
820361	Shane?	Biggers	male	white	28	Mpumalanga	Supersport Live Events	2016/03/05	Shane?21@yahoo.com	17:29:00.000	00:02:48.000	@Shane?2
820361	Shane?	Biggers	male	white	28	Mpumalanga	Supersport Live Events	2016/03/20	Shane?21@yahoo.com	17:58:00.000	00:02:12.000	@Shane?2
820361	Shane?	Biggers	male	white	28	Mpumalanga	SuperSport Blitz	2016/02/27	Shane?21@yahoo.com	12:54:00.000	00:08:26.000	@Shane?2
820361	Shane?	Biggers	male	white	28	Mpumalanga	Supersport Live Events	2016/02/27	Shane?21@yahoo.com	13:14:00.000	00:00:20.000	@Shane?2
820361	Shane?	Biggers	male	white	28	Mpumalanga	Supersport Live Events	2016/02/27	Shane?21@yahoo.com	16:06:00.000	00:00:08.000	@Shane?2
820361	Shane?	Biggers	male	white	28	Mpumalanga	Cartoon Network	2016/03/03	Shane?21@yahoo.com	06:11:00.000	00:00:06.000	@Shane?2
771816	Garry?	Fudge	male	black	31	Gauteng	SawSee	2016/01/01	Garry?282@gmail.com	06:59:00.000	00:01:19.000	@Garry?28
771816	Garry?	Fudge	male	black	31	Gauteng	Channel O	2016/01/01	Garry?282@gmail.com	07:02:00.000	00:00:39.000	@Garry?28
771816	Garry?	Fudge	male	black	31	Gauteng	Trace TV	2016/01/01	Garry?282@gmail.com	17:29:00.000	00:01:57.000	@Garry?28
771816	Garry?	Fudge	male	black	31	Gauteng	Cartoon Network	2016/03/23	Garry?282@gmail.com	11:09:00.000	00:01:03.000	@Garry?28
771816	Garry?	Fudge	male	black	31	Gauteng	Trace TV	2016/02/06	Garry?282@gmail.com	19:26:00.000	00:01:15.000	@Garry?28
771816	Garry?	Fudge	male	black	31	Gauteng	Trace TV	2016/02/27	Garry?282@gmail.com	09:32:00.000	00:00:00.000	@Garry?28
771816	Garry?	Fudge	male	black	31	Gauteng	Trace TV	2016/03/07	Garry?282@gmail.com	03:54:00.000	00:01:57.000	@Garry?28
771816	Garry?	Fudge	male	black	31	Gauteng	Cartoon Network	2016/03/01	Garry?282@gmail.com	06:27:00.000	00:04:14.000	@Garry?28
788649	Randy?	Styer	male	white	39	Gauteng	SuperSport Blitz	2016/01/15	Randy?394@abcmail.com	16:12:00.000	00:02:38.000	@Randy?39
939606	Cory?	Gettys	male	coloured	38	Western Cape	Cartoon Network	2016/03/30	Cory?105@mailxyz.com	05:53:00.000	00:00:44.000	@Cory?10
831728	Nakita?	Pool	female	black	35	Eastern Cape	SuperSport Blitz	2016/03/12	Nakita?133@mail.com	20:45:00.000	00:01:24.000	@Nakita?13
939607	Wilburn?	Caves	male	indian_asian	29	Limpopo	ICC Cricket World Cup 2011	2016/03/30	Wilburn?303@mail.com	11:56:00.000	00:00:46.000	@Wilburn?30
808949	Roxana?	Nicholls	female	black	35	Kwazulu Natal	Africa Magic	2016/02/20	Roxana?365@mailxyz.com	06:53:00.000	00:03:41.000	@Roxana?36
808949	Roxana?	Nicholls	female	black	35	Kwazulu Natal	Africa Magic	2016/02/15	Roxana?365@mailxyz.com	17:52:00.000	00:00:29.000	@Roxana?36
808949	Roxana?	Nicholls	female	black	35	Kwazulu Natal	Africa Magic	2016/03/02	Roxana?365@mailxyz.com	10:21:00.000	00:00:23.000	@Roxana?36
808949	Roxana?	Nicholls	female	black	35	Kwazulu Natal	Africa Magic	2016/02/14	Roxana?365@mailxyz.com	07:56:00.000	00:00:25.000	@Roxana?36
808949	Roxana?	Nicholls	female	black	35	Kwazulu Natal	Boomerang	2016/03/09	Roxana?365@mailxyz.com	08:24:00.000	00:01:10.000	@Roxana?36
806460	Stacy?	Woolard	male	indian_asian	39	Kwazulu Natal	Boomerang	2016/02/13	Stacy?272@gmail.com	19:58:00.000	00:00:00.000	@Stacy?27
460303	None	None	None	None	0	None	Cartoon Network	2016/01/22	Williemae?111@yahoo.com	16:30:00.000	00:01:15.000	None
808950	Emerson?	Pascarella	male	black	18	Free State	Boomerang	2016/02/18	Emerson?244@abcmail.com	13:25:00.000	00:02:37.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	Channel O	2016/02/18	Emerson?244@abcmail.com	13:02:00.000	00:01:06.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	Boomerang	2016/02/18	Emerson?244@abcmail.com	05:57:00.000	00:00:04.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	Supersport Live Events	2016/02/20	Emerson?244@abcmail.com	14:29:00.000	00:02:54.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	SuperSport Blitz	2016/03/03	Emerson?244@abcmail.com	18:08:00.000	00:05:38.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	Channel O	2016/02/18	Emerson?244@abcmail.com	04:24:00.000	00:02:15.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	Trace TV	2016/02/18	Emerson?244@abcmail.com	07:37:00.000	00:00:12.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	Channel O	2016/02/18	Emerson?244@abcmail.com	14:49:00.000	00:00:51.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	Supersport Live Events	2016/03/06	Emerson?244@abcmail.com	14:41:00.000	00:00:16.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	SuperSport Blitz	2016/03/03	Emerson?244@abcmail.com	04:23:00.000	00:11:20.000	@Emerson?24
808950	Emerson?	Pascarella	male	black	18	Free State	SuperSport Blitz	2016/03/27	Emerson?244@abcmail.com	10:37:00.000	00:00:22.000	@Emerson?24
892644	Haywood?	Mccown	male	black	18	Gauteng	Boomerang	2016/03/21	Haywood?95@mailxyz.com	07:49:00.000	00:04:54.000	@Haywood?9
925955	Brendan?	Condie	male	indian_asian	23	Gauteng	ICC Cricket World Cup 2011	2016/03/30	Brendan?452@gmail.com	08:40:00.000	00:06:00.000	@Brendan?45
771823	Kyle?	Mastrangelo	male	black	26	Western Cape	Channel O	2016/02/06	Kyle?61@yahoo.com	11:10:00.000	00:01:15.000	@Kyle?6
853642	Dion?	Leicht	male	coloured	24	Kwazulu Natal	E! Entertainment	2016/03/06	Dion?335@mailxyz.com	21:22:00.000	00:00:00.000	@Dion?33
904101	Romeo?	Creager	male	indian_asian	29	Gauteng	Trace TV	2016/03/28	Romeo?375@mailxyz.com	20:22:00.000	00:01:06.000	@Romeo?37
904101	Romeo?	Creager	male	indian_asian	29	Gauteng	E! Entertainment	2016/03/24	Romeo?375@mailxyz.com	22:59:00.000	00:00:00.000	@Romeo?37
904101	Romeo?	Creager	male	indian_asian	29	Gauteng	Africa Magic	2016/03/26	Romeo?375@mailxyz.com	13:21:00.000	00:01:23.000	@Romeo?37
831732	Chas?	Vital	male	coloured	22	Gauteng	Trace TV	2016/03/03	Chas?355@mailxyz.com	11:22:00.000	00:10:45.000	@Chas?35
831732	Chas?	Vital	male	coloured	22	Gauteng	Cartoon Network	2016/03/08	Chas?355@mailxyz.com	17:51:00.000	00:01:23.000	@Chas?35
831732	Chas?	Vital	male	coloured	22	Gauteng	ICC Cricket World Cup 2011	2016/03/15	Chas?355@mailxyz.com	22:32:00.000	00:00:20.000	@Chas?35
1106137	Donald?	Langenfeld	male	coloured	39	Western Cape	E! Entertainment	2016/01/08	Donald?224@abcmail.com	21:02:00.000	00:02:32.000	@Donald?22
1106137	Donald?	Langenfeld	male	coloured	39	Western Cape	Cartoon Network	2016/01/08	Donald?224@abcmail.com	21:13:00.000	00:00:00.000	@Donald?22
865372	Mellie?	Creager	female	coloured	29	Kwazulu Natal	Boomerang	2016/03/28	Mellie?395@mailxyz.com	06:07:00.000	00:01:03.000	@Mellie?39
865372	Mellie?	Creager	female	coloured	29	Kwazulu Natal	Boomerang	2016/03/27	Mellie?395@mailxyz.com	05:10:00.000	00:07:27.000	@Mellie?39
2255518	Royal?	Caves	male	black	56	Gauteng	Supersport Live Events	2016/02/05	Royal?175@mailxyz.com	10:14:00.000	00:01:06.000	@Royal?17
2255518	Royal?	Caves	male	black	56	Gauteng	CNN	2016/02/26	Royal?175@mailxyz.com	13:14:00.000	00:00:36.000	@Royal?17
2255518	Royal?	Caves	male	black	56	Gauteng	Break in transmission	2016/02/15	Royal?175@mailxyz.com	05:24:00.000	00:00:21.000	@Royal?17
2255518	Royal?	Caves	male	black	56	Gauteng	ICC Cricket World Cup 2011	2016/02/24	Royal?175@mailxyz.com	09:54:00.000	00:00:00.000	@Royal?17
2255518	Royal?	Caves	male	black	56	Gauteng	Supersport Live Events	2016/01/12	Royal?175@mailxyz.com	15:23:00.000	00:01:02.000	@Royal?17
2255518	Royal?	Caves	male	black	56	Gauteng	Supersport Live Events	2016/01/28	Royal?175@mailxyz.com	09:45:00.000	00:02:06.000	@Royal?17
2255518	Royal?	Caves	male	black	56	Gauteng	Channel O	2016/01/03	Royal?175@mailxyz.com	14:58:00.000	00:00:00.000	@Royal?17
779410	Yolonda?	Pascarella	female	coloured	26	Gauteng	Cartoon Network	2016/01/21	Yolonda?131@yahoo.com	17:19:00.000	00:04:11.000	@Yolonda?13
779410	Yolonda?	Pascarella	female	coloured	26	Gauteng	Trace TV	2016/02/03	Yolonda?131@yahoo.com	12:04:00.000	00:02:36.000	@Yolonda?13
771830	Michel?	Tancredi	male	black	49	Gauteng	Trace TV	2016/01/01	Michel?203@mail.com	14:43:00.000	00:00:30.000	@Michel?20
507286	Yolonda?	Pascarella	female	None	11	Eastern Cape	Trace TV	2016/01/02	Yolonda?324@abcmail.com	15:59:00.000	01:28:33.000	@Yolonda?32
507286	Yolonda?	Pascarella	female	None	11	Eastern Cape	Cartoon Network	2016/01/04	Yolonda?324@abcmail.com	17:01:00.000	00:00:02.000	@Yolonda?32
507286	Yolonda?	Pascarella	female	None	11	Eastern Cape	Boomerang	2016/01/04	Yolonda?324@abcmail.com	07:31:00.000	00:05:36.000	@Yolonda?32
507286	Yolonda?	Pascarella	female	None	11	Eastern Cape	Cartoon Network	2016/01/04	Yolonda?324@abcmail.com	10:21:00.000	00:03:45.000	@Yolonda?32
507286	Yolonda?	Pascarella	female	None	11	Eastern Cape	CNN	2016/01/01	Yolonda?324@abcmail.com	05:32:00.000	00:00:04.000	@Yolonda?32
507286	Yolonda?	Pascarella	female	None	11	Eastern Cape	Boomerang	2016/01/03	Yolonda?324@abcmail.com	15:00:00.000	00:49:11.000	@Yolonda?32
1293309	Dion?	Mastrangelo	male	indian_asian	30	Limpopo	ICC Cricket World Cup 2011	2016/03/23	Dion?334@abcmail.com	11:03:00.000	00:00:00.000	@Dion?33
939619	Carter?	Curran	male	coloured	50	Western Cape	M-Net	2016/03/13	Carter?32@gmail.com	10:57:00.000	00:00:21.000	@Carter?3
939619	Carter?	Curran	male	coloured	50	Western Cape	SuperSport Blitz	2016/03/13	Carter?32@gmail.com	08:55:00.000	00:01:08.000	@Carter?3
988056	Chas?	Gettys	male	coloured	37	Western Cape	E! Entertainment	2016/03/31	Chas?351@yahoo.com	17:35:00.000	00:00:00.000	@Chas?35
18031	Lillie?	Langenfeld	female	black	37	Gauteng	Supersport Live Events	2016/01/28	Lillie?463@mail.com	18:49:00.000	00:00:42.000	@Lillie?46
18031	Lillie?	Langenfeld	female	black	37	Gauteng	CNN	2016/01/06	Lillie?463@mail.com	23:00:00.000	00:24:51.000	@Lillie?46
808958	Raymundo?	Woolard	male	black	25	Gauteng	SuperSport Blitz	2016/02/21	Raymundo?432@gmail.com	17:13:00.000	00:08:36.000	@Raymundo?43
808958	Raymundo?	Woolard	male	black	25	Gauteng	Trace TV	2016/02/20	Raymundo?432@gmail.com	13:26:00.000	00:00:39.000	@Raymundo?43
808958	Raymundo?	Woolard	male	black	25	Gauteng	Channel O	2016/02/20	Raymundo?432@gmail.com	17:14:00.000	00:00:27.000	@Raymundo?43
808958	Raymundo?	Woolard	male	black	25	Gauteng	Boomerang	2016/03/02	Raymundo?432@gmail.com	09:10:00.000	00:09:10.000	@Raymundo?43
808958	Raymundo?	Woolard	male	black	25	Gauteng	Cartoon Network	2016/02/21	Raymundo?432@gmail.com	13:56:00.000	00:17:16.000	@Raymundo?43
808958	Raymundo?	Woolard	male	black	25	Gauteng	Trace TV	2016/02/24	Raymundo?432@gmail.com	18:21:00.000	00:14:51.000	@Raymundo?43
808958	Raymundo?	Woolard	male	black	25	Gauteng	Cartoon Network	2016/02/24	Raymundo?432@gmail.com	10:38:00.000	00:00:12.000	@Raymundo?43
808958	Raymundo?	Woolard	male	black	25	Gauteng	Boomerang	2016/03/01	Raymundo?432@gmail.com	18:49:00.000	00:00:40.000	@Raymundo?43
840343	Romeo?	Creager	male	white	36	Limpopo	Trace TV	2016/03/05	Romeo?375@mailxyz.com	18:37:00.000	00:05:18.000	@Romeo?37
1106156	Michel?	Fudge	male	white	18	Mpumalanga	SuperSport Blitz	2016/03/31	Michel?204@abcmail.com	20:16:00.000	00:05:06.000	@Michel?20
793616	Michel?	Biggers	male	white	29	Gauteng	CNN	2016/01/25	Michel?205@mailxyz.com	04:11:00.000	00:00:02.000	@Michel?20
793616	Michel?	Biggers	male	white	29	Gauteng	Africa Magic	2016/01/24	Michel?205@mailxyz.com	14:16:00.000	00:03:35.000	@Michel?20
939622	Markus?	Pool	male	white	38	Mpumalanga	Boomerang	2016/03/27	Markus?192@gmail.com	23:23:00.000	00:00:04.000	@Markus?19
939622	Markus?	Pool	male	white	38	Mpumalanga	kykNET	2016/03/28	Markus?192@gmail.com	13:14:00.000	00:02:06.000	@Markus?19
939622	Markus?	Pool	male	white	38	Mpumalanga	CNN	2016/03/30	Markus?192@gmail.com	13:29:00.000	00:00:19.000	@Markus?19
868925	Markus?	Pilot	male	indian_asian	28	Gauteng	SuperSport Blitz	2016/03/08	Markus?194@abcmail.com	10:27:00.000	00:00:20.000	@Markus?19
764342	Robby?	Nicholls	male	white	38	Eastern Cape	SuperSport Blitz	2016/02/02	Robby?162@gmail.com	06:11:00.000	00:03:48.000	@Robby?16
808961	Raymundo?	Restivo	male	indian_asian	27	Gauteng	Boomerang	2016/02/20	Raymundo?434@abcmail.com	01:51:00.000	00:24:00.000	@Raymundo?43
808961	Raymundo?	Restivo	male	indian_asian	27	Gauteng	Boomerang	2016/02/22	Raymundo?434@abcmail.com	16:24:00.000	00:06:59.000	@Raymundo?43
853655	Earl?	Restivo	male	black	20	Gauteng	SawSee	2016/02/16	Earl?425@mailxyz.com	15:45:00.000	00:00:00.000	@Earl?42
939624	Charlie?	Woolard	male	black	19	Gauteng	Trace TV	2016/03/22	Charlie?363@mail.com	18:50:00.000	00:01:21.000	@Charlie?36
939624	Charlie?	Woolard	male	black	19	Gauteng	Vuzu	2016/03/20	Charlie?363@mail.com	10:36:00.000	00:00:53.000	@Charlie?36
939624	Charlie?	Woolard	male	black	19	Gauteng	Vuzu	2016/03/20	Charlie?363@mail.com	10:44:00.000	00:02:09.000	@Charlie?36
939624	Charlie?	Woolard	male	black	19	Gauteng	Boomerang	2016/03/31	Charlie?363@mail.com	21:12:00.000	00:00:00.000	@Charlie?36
939624	Charlie?	Woolard	male	black	19	Gauteng	Trace TV	2016/03/31	Charlie?363@mail.com	21:22:00.000	00:59:00.000	@Charlie?36
939624	Charlie?	Woolard	male	black	19	Gauteng	Vuzu	2016/03/16	Charlie?363@mail.com	17:07:00.000	00:00:15.000	@Charlie?36
2203312	Hugh	Leicht	male	coloured	54	Western Cape	Vuzu	2016/03/31	Hugh12@gmail.com	20:46:00.000	00:00:23.000	@Hugh1
808965	Yong?	Gettys	male	coloured	36	Western Cape	SuperSport Blitz	2016/02/18	Yong?482@gmail.com	08:55:00.000	00:00:10.000	@Yong?48
808965	Yong?	Gettys	male	coloured	36	Western Cape	Supersport Live Events	2016/02/15	Yong?482@gmail.com	19:55:00.000	00:00:30.000	@Yong?48
808965	Yong?	Gettys	male	coloured	36	Western Cape	ICC Cricket World Cup 2011	2016/02/24	Yong?482@gmail.com	12:14:00.000	00:04:04.000	@Yong?48
808965	Yong?	Gettys	male	coloured	36	Western Cape	Supersport Live Events	2016/02/18	Yong?482@gmail.com	06:44:00.000	00:01:00.000	@Yong?48
808965	Yong?	Gettys	male	coloured	36	Western Cape	Supersport Live Events	2016/02/06	Yong?482@gmail.com	06:42:00.000	00:02:12.000	@Yong?48
808965	Yong?	Gettys	male	coloured	36	Western Cape	ICC Cricket World Cup 2011	2016/03/06	Yong?482@gmail.com	09:16:00.000	00:19:10.000	@Yong?48
808965	Yong?	Gettys	male	coloured	36	Western Cape	E! Entertainment	2016/02/09	Yong?482@gmail.com	18:54:00.000	00:01:12.000	@Yong?48
788672	Eli?	Pilot	male	black	39	Gauteng	Boomerang	2016/02/11	Eli?294@abcmail.com	19:21:00.000	00:00:19.000	@Eli?29
788672	Eli?	Pilot	male	black	39	Gauteng	Africa Magic	2016/01/19	Eli?294@abcmail.com	15:29:00.000	00:00:24.000	@Eli?29
808966	Len?	Reisinger	male	black	21	Free State	Supersport Live Events	2016/03/13	Len?444@abcmail.com	10:06:00.000	00:00:38.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	Supersport Live Events	2016/03/13	Len?444@abcmail.com	16:22:00.000	00:10:02.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	Supersport Live Events	2016/01/19	Len?444@abcmail.com	20:29:00.000	00:34:06.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	ICC Cricket World Cup 2011	2016/03/23	Len?444@abcmail.com	08:40:00.000	01:16:40.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	Boomerang	2016/03/19	Len?444@abcmail.com	20:17:00.000	00:37:25.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	Africa Magic	2016/01/27	Len?444@abcmail.com	19:25:00.000	00:00:23.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	Africa Magic	2016/03/20	Len?444@abcmail.com	13:54:00.000	00:00:53.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	Supersport Live Events	2016/03/20	Len?444@abcmail.com	20:18:00.000	00:00:00.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	Supersport Live Events	2016/03/20	Len?444@abcmail.com	14:40:00.000	00:00:00.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	SuperSport Blitz	2016/02/23	Len?444@abcmail.com	04:06:00.000	01:48:38.000	@Len?44
808966	Len?	Reisinger	male	black	21	Free State	SuperSport Blitz	2016/03/24	Len?444@abcmail.com	04:14:00.000	00:00:00.000	@Len?44
633678	None	None	None	None	0	None	Channel O	2016/02/11	Blanca?121@yahoo.com	19:05:00.000	00:00:00.000	None
786099	Bret?	Marek	male	black	30	Gauteng	E! Entertainment	2016/02/09	Bret?312@gmail.com	14:10:00.000	00:00:48.000	@Bret?31
808969	Hollis?	Roquemore	male	black	18	Gauteng	Supersport Live Events	2016/03/03	Hollis?382@gmail.com	08:06:00.000	00:00:42.000	@Hollis?38
808969	Hollis?	Roquemore	male	black	18	Gauteng	Trace TV	2016/03/08	Hollis?382@gmail.com	10:47:00.000	00:02:03.000	@Hollis?38
808969	Hollis?	Roquemore	male	black	18	Gauteng	Supersport Live Events	2016/01/12	Hollis?382@gmail.com	19:58:00.000	00:55:44.000	@Hollis?38
